collection,title,date,description,type,spatial,subject,source,identifier,file
NYS Archives Local District Records,South-Kortright Roll - Page 18,1823,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **The Trustees of School District No. 2**  For the year 1823, April 8th, report and 20 report that a school has been kept during 8 years ending on the date of this report ten & a half months. That the District is now in debt to Mr. Earl Thirty nine Dollars 19 cents and that we have received of John O'First fifty eight Cents of the public money of the year 1821 and of the Commissioners this",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_18,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_18.txt
NYS Archives Local District Records,South-Kortright Roll - Page 19,1828,"April 8th, 1828  April 13, 1828, a meeting for the han[d]ful of the School District No. 2 for the [h]arbor being the [h]arvest for the District, it was voted that Kenneth McKen[j]ie be made the Clerk of the District, that James Griffin be made Moderator, John Griffin, James Stewart, Samuel M. Donohue, [correction: O]ctave [correction: O]ctave [correction: O]ctave [correction: O]ctave [correction: O]ctave [correction: O]ctave [correction: O]ctave [correction: O]ctave [correction: O]ctave [correct",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_19,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_19.txt
NYS Archives Local District Records,South-Kortright Roll - Page 2,1818,At a meeting of the inhabitants and frecholders of School District No. 2 at the School House in A District in Standish on the 18th day of November 1818  Voted 1st That the Trustees shall have power to hire who they please for a Teacher and give such Wages as they think fit  Voted 2 the Trustees hire a Teacher for six Months  Voted 3 that every man shall come with a receipt from the Teacher or pay the money to the Trustees as soon as the time of six months shall expire  Voted 4 the Trustees shall,Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1810s,NYS Archives Series A4645,South-Kortright-Roll-13_page_2,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_2.txt
NYS Archives Local District Records,South-Kortright Roll - Page 20,1828,"Here is the transcription of the handwritten document, adhering to the guidelines provided:  ---  Voted that the annual [meeting] be held at the school in 2d District on 2d day of April 1828 at 12 o'clock A.M. [?]  At the annual meeting of school district 2d on the 19th day of April 1828 A. Griffin Chairman voted that [?] Henry Andrews & [?] be trustees for the ensuing year. Voted Kenneth McHenry Clark Lanman & [?] to be overseers as they were in 1824. Voted that this meeting be adjourned till t",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_20,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_20.txt
NYS Archives Local District Records,South-Kortright Roll - Page 21,1822,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **April 20th 1822**  To the Commissioners of Common Schools of the Town of Stamford,  We the Trustees of the District No. 200 in said Town in Compliance with the Act for the Support of Common Schools do certify and report that the whole Time any School has been kept in our District is eleven Months of their Fourths and the Amount of Money received in our District from the Commissioners of",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_21,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_21.txt
NYS Archives Local District Records,South-Kortright Roll - Page 22,1826,"Certainly! Here is the transcription of the handwritten document, adhering to your detailed instructions:  ---  **April 11th, 1826**  At the annual meeting of [illegible] for the purpose of laying before the [illegible] District, Voted that Ann [illegible] Moderator.  Voted that [illegible] McDonald be Clerk and Collector.  James Stewart [illegible]  Voted that Isaac Bennett Trustees.  James [illegible]  Voted that the by laws stand as they were on the year 1824.  Voted that this meeting be adjo",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_22,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_22.txt
NYS Archives Local District Records,South-Kortright Roll - Page 23,1821,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Report of the Trustees in April 1821**  To the Commissioners of School District No. 2 in the town of Hampton in Conformity with the Act for the Support of Common Schools we do hereby certify and report that the whole time School has been kept in our District in said year one. Since the date of the last Report of said District is one year and the amount of money received in our Vestry fro",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_23,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_23.txt
NYS Archives Local District Records,South-Kortright Roll - Page 24,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **[Top Section]**  182  Joseph Darling 2— William Ruf 3— Peter Grant 2—   Henry Foot 1— James E Humphrey 1— John S Clark 2—   Sible Warner 5— Zachary Barlow 2— Chloe Ann Wilson 1—   Jacob B Footes 3— Sarah Bennett 3— Hannah Williams 3—   Amos Griffin 4— John Ruf 1— Eliza Bess 1—   Mother Charnock 4—  The wrote number amounting to the [?] by all which we do here by virtue to be in all [?] j",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_24,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_24.txt
NYS Archives Local District Records,South-Kortright Roll - Page 25,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Transcription:**  [Header: ""To the Commissioners of Common Schools in the State""]  To the Commissioners of Common Schools in the State,  The Trustees of School District No. [illegible] in [illegible] County do certify and schools that the whole time any school has been kept in their district during the year ending on the date hereof and since the date of the last report for said district",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_25,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_25.txt
NYS Archives Local District Records,South-Kortright Roll - Page 26,1828,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Transcription:**  At a meeting of the freeholders and inhabitants of School district, No. 2, in the town of [unclear], pursuant to adjournment at the School house in said district, on the 8th day of April, 1828, Amos Griffin was chosen moderator and Duncan McDonald was present as District Clerk. Resolved that Duncan McDonald be Clerk. Resolved that William Foster, Harry Briscoe and John",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_26,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_26.txt
NYS Archives Local District Records,South-Kortright Roll - Page 27,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Transcription:**  Eight hundred and twenty-four and have stood   Resolved that the meeting be   adjourned   to the second [illegible] in April   D.M. McDonald   [signature]  To the Commissioners of Common Schools of the   town of [illegible] We the Trustees of School District   No. [illegible] in said town in conformity with the Statute   for the Support of Common Schools do certify and",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_27,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_27.txt
NYS Archives Local District Records,South-Kortright Roll - Page 28,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Transcription:**  [Header: ""Paid last report is eighty [?] For the number of children residing in our District on the first day of [?] year of age a [?] and under five and under [?] and under ten years of age a [?] and under fifteen years of age a [?] and under twenty-one years of age a [?] and under twenty-five years of age a [?] and under thirty years of age a [?] and under forty years",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_28,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_28.txt
NYS Archives Local District Records,South-Kortright Roll - Page 29,1827,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **At an annual Meeting held in the School House District No. 2 in the town of Stanton on Tuesday, the 14th day of April 1827, held pursuant to a call issued at the last annual meeting, Isaac Bearett was chosen Moderator and Duncan McDonald was present, as District Clerk.**  **Resolved That, Duncan McDonald be District Clerk.**  **Resolved That, Nicholas Blake, Samuel M. Holt, and Peter A.",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1820s,NYS Archives Series A4645,South-Kortright-Roll-13_page_29,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_29.txt
NYS Archives Local District Records,South-Kortright Roll - Page 3,1818,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **Transcription:**  At a meeting of the inhabitants of School District No. 2 held at the school house in R. District on the 29th Day of April 1818 it was voted that Elizabeth Boliver be Moderator for the ensuing year; that Kenneth Henry be Clerk for the ensuing year; that James Stewart, James Tubbs, & James W. Grant be Trustees for the ensuing year; that Salley Barlow be Collector for the",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1810s,NYS Archives Series A4645,South-Kortright-Roll-13_page_3,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_3.txt
NYS Archives Local District Records,South-Kortright Roll - Page 30,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided. The text is transcribed as accurately as possible, with attention to the 19th-century script style, abbreviations, and any corrections or insertions noted.  ---  **Transcription:**  To the County Commissioners of [illegible] County, State of [illegible],  The undersigned, being a teacher in the public schools of said county, do hereby certify that the whole number of scholars attending the schoo",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_30,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_30.txt
NYS Archives Local District Records,South-Kortright Roll - Page 31,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **April 27th, 18[?]?**  **Names and Numbers:**  - Daniel Dade 4 - Peter A. Grant 8 - Jacob Barlow 4 - Donald Grant & Hesekiah Taylor 4 - Abraham Brown 2 - James D. Pack 2 - James Rogers 2 - John D. Grant 4 - John Hays 1 - William Neal 2 - William Hays 2 - James Vignat 4 - Amos Updoff 5 - James H. Hoots 2 - Thomas Graham 3 - William Scott 3 - Henry Hemming 2 - John Griffin 5 - Reverend H. N",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_31,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_31.txt
NYS Archives Local District Records,South-Kortright Roll - Page 32,1830,"Certainly. Here is the transcription of the handwritten document, adhering to the guidelines provided:  ---  At a meeting of the free holders of School District No. 2, in the town of Hampton held at the School House in said town in present to an adjournment, at the last annual meeting in the [correction: last?] year on the 13th day of April 1830  Ancoz Griffin was chosen Moderator Duncan Old Donald Chosen District Clerk Ancoz Griffin William Foote & Fabby Barlow were chosen as trustees Duncan Ol",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County; 1830s,NYS Archives Series A4645,South-Kortright-Roll-13_page_32,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_32.txt
NYS Archives Local District Records,South-Kortright Roll - Page 33,,"Certainly! Below is a transcription of the handwritten document, adhering to the guidelines provided:  ---  **[Header: About 20th year]**  To the Commissioners of Common Schools of the town of [illegible].  We, the [illegible] of School District, No. [illegible] in [illegible], in [illegible] with the Statutes for the Support of Common Schools, do hereby certify and report that the whole time any School has been kept in our District during the year ending on [illegible] last, is ten Months; and",Text,Delaware County,Local School Records; NYS Archives Series A4645; Delaware County,NYS Archives Series A4645,South-Kortright-Roll-13_page_33,https://raw.githubusercontent.com/zmuhls/csa/main/output/ocr/text/South-Kortright-Roll-13_page_33.txt
